,speed,den,time,dis,Floor,age,gender,ID,group,floor_xg
60,0.5747020393811564,1.92,2136.08,1388.511876,19,31.0,1.0,1.0,3.0,19
61,0.5871939501779346,3.36,2158.56,1401.711996,18,31.0,1.0,1.0,3.0,18
62,0.5318236818181855,18.24,2180.56,1413.412117,17,31.0,1.0,1.0,3.0,17
63,0.6178266759776455,72.52,2202.04,1426.683034,16,31.0,1.0,1.0,3.0,16
64,0.6043749403341286,68.32,2218.8,1436.812358,15,31.0,1.0,1.0,3.0,15
65,0.6602776523702144,65.64,2236.52,1448.512478,14,31.0,1.0,1.0,3.0,14
66,0.7307773678414001,67.52,2254.68,1461.783395,13,31.0,1.0,1.0,3.0,13
67,0.566866289274757,63.56,2308.12,1495.31296,10,31.0,1.0,1.0,3.0,10
68,0.6152930932203413,61.96,2331.72,1509.833877,9,31.0,1.0,1.0,3.0,9
69,0.6988775415896522,61.44,2353.36,1524.957587,8,31.0,1.0,1.0,3.0,8
70,0.6238015414258175,60.4,2374.12,1537.907707,7,31.0,1.0,1.0,3.0,7
71,0.929653405242386,0.76,11.04,23.8331894,124,30.0,0.0,2.0,3.0,124
72,0.8754324702216069,0.84,25.48,36.47443427,123,30.0,0.0,2.0,3.0,123
73,0.890405387459807,0.48,37.92,47.55107729,122,30.0,0.0,2.0,3.0,122
74,0.8654746327547083,6.36,128.8,97.63738004,118,30.0,0.0,2.0,3.0,118
75,0.6687179738023955,0.72,155.52,115.5055243,117,30.0,0.0,2.0,3.0,117
76,0.7874766981132076,0.96,176.72,132.2000303,116,30.0,0.0,2.0,3.0,116
77,0.8322059877800406,1.24,196.36,148.5445559,115,30.0,0.0,2.0,3.0,115
78,0.9263545681063107,0.68,220.68,172.1011739,113,30.0,0.0,2.0,3.0,113
79,0.8579468538461539,0.76,244.56,194.407792,111,30.0,0.0,2.0,3.0,111
80,0.8823820411392411,1.48,257.2,205.561101,110,30.0,0.0,2.0,3.0,110
81,0.8553151073619616,0.6,270.24,216.71441,109,30.0,0.0,2.0,3.0,109
82,0.7041230429292934,7.6,286.08,227.867719,108,30.0,0.0,2.0,3.0,108
83,0.731844422572179,6.52,301.32,239.021028,107,30.0,0.0,2.0,3.0,107
84,0.5878667710532354,14.52,752.08,554.5270540728317,82,30.0,0.0,2.0,3.0,82
85,0.6647795738636377,2.96,847.12,643.5723027,76,30.0,0.0,2.0,3.0,76
86,0.6386528657205255,25.44,865.44,655.2724232,75,30.0,0.0,2.0,3.0,75
87,0.5436858968401446,6.4,886.96,666.9725437,74,30.0,0.0,2.0,3.0,74
88,0.5582118564314572,2.44,945.68,702.0729052690074,71,30.0,0.0,2.0,3.0,71
89,0.6442797649225026,12.52,963.84,713.7730258,70,30.0,0.0,2.0,3.0,70
90,0.5933123985801231,5.64,983.56,725.4731463,69,30.0,0.0,2.0,3.0,69
91,0.6891131336405504,2.04,1009.6,743.4176523,68,30.0,0.0,2.0,3.0,68
92,0.6475060250000013,0.84,1029.6,756.3677728,67,30.0,0.0,2.0,3.0,67
93,0.6838607431402428,6.52,1055.84,774.3122787,66,30.0,0.0,2.0,3.0,66
94,0.6925646440677965,0.96,1079.44,790.6568043,65,30.0,0.0,2.0,3.0,65
95,0.648335977406681,0.68,1099.8,803.8569248,64,30.0,0.0,2.0,3.0,64
96,0.6372614651416136,8.16,1118.16,815.5570453,63,30.0,0.0,2.0,3.0,63
97,0.6964357440476205,6.96,1134.96,827.2571658,62,30.0,0.0,2.0,3.0,62
98,0.7717757614851927,1.68,1207.28,862.3575274,59,30.0,0.0,2.0,3.0,59
99,0.6290387365591411,15.12,1225.88,874.0576479,58,30.0,0.0,2.0,3.0,58
100,0.6514543708240549,9.48,1243.84,885.7577684,57,30.0,0.0,2.0,3.0,57
101,0.5690720087548595,7.92,1264.4,897.4578889,56,30.0,0.0,2.0,3.0,56
102,0.5803631200396838,5.92,1284.56,909.1580094,55,30.0,0.0,2.0,3.0,55
103,0.5803631200396838,1.16,1304.72,920.8581299,54,30.0,0.0,2.0,3.0,54
104,0.5592791826003837,3.16,1325.64,932.5582504,53,30.0,0.0,2.0,3.0,53
105,0.5559016728624514,15.28,1357.92,950.5027564,52,30.0,0.0,2.0,3.0,52
106,0.3683196957868876,9.68,1393.08,963.4528769038669,51,30.0,0.0,2.0,3.0,51
107,0.8010940161408799,3.04,1415.48,981.3973828654226,50,30.0,0.0,2.0,3.0,50
108,0.6720610828362429,0.44,1439.8,997.7419084,49,30.0,0.0,2.0,3.0,49
109,0.4068191933240601,1.2,1529.88,1022.642149,47,30.0,0.0,2.0,3.0,47
110,0.6755266166281801,34.6,1547.2,1034.34227,46,30.0,0.0,2.0,3.0,46
111,0.5426771799628929,30.44,1568.76,1046.04239,45,30.0,0.0,2.0,3.0,45
112,0.54878616322701,35.64,1590.08,1057.742511,44,30.0,0.0,2.0,3.0,44
113,0.5000051709401744,30.64,1613.48,1069.442632,43,30.0,0.0,2.0,3.0,43
114,0.6543691275167769,27.72,1631.36,1081.142752,42,30.0,0.0,2.0,3.0,42
